nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Fromage râpé au Gruyère,1,Produits Laitiers,33.9,31.188,150,2026-03-03,9,Carrefour,Tunis
Fromage au gruyère,1,Produits Laitiers,22.5,18.0,57,2026-03-01,7,Carrefour,Sousse
Fromage au cheddar,1,Produits Laitiers,22.5,20.7,72,2026-03-05,11,Carrefour,Ariana
Fromage meule pyrénée,1,Produits Laitiers,37.4,34.408,36,2026-03-03,9,Carrefour,Tunis
Fromage fondant râpé,1,Produits Laitiers,13.3,13.3,35,2026-03-06,12,Carrefour,Sousse
Fromage pour pizza cheese,1,Produits Laitiers,25.2,17.136,82,2026-02-26,4,Carrefour,Ariana
Fromage Mozzarella pour pizza,1,Produits Laitiers,16.8,11.424,60,2026-02-27,5,Carrefour,Tunis
Préparation alimentaire râpé au Gruyère,1,Produits Laitiers,18.6,10.23,136,2026-02-25,3,Carrefour,Sousse
Préparation alimentaire râpé à la Mozzarella,1,Produits Laitiers,17.6,16.192,102,2026-03-04,10,Carrefour,Ariana
Préparation alimentaire à la Mozzarella fino,1,Produits Laitiers,17.4,13.92,138,2026-03-01,7,Carrefour,Tunis
Fromage gruyère fondu,1,Produits Laitiers,35.9,28.72,107,2026-03-02,8,Carrefour,Sousse
Fromage cheddar fondu,1,Produits Laitiers,35.6,19.58,124,2026-02-25,3,Carrefour,Ariana
Préparation alimentaire,1,Produits Laitiers,24.9,13.695,85,2026-02-25,3,Carrefour,Tunis
Crème fraîche semi-épaisse,1,Produits Laitiers,1.04,0.707,110,2026-02-26,4,Carrefour,Sousse
Crème fraîche légère semi-épaisse à 15% de matière grasse,1,Produits Laitiers,3.1,2.48,54,2026-03-02,8,Carrefour,Ariana
"Lait caillé ""Raieb""",1,Produits Laitiers,1.69,1.149,87,2026-02-26,4,Carrefour,Tunis
"Lait fermenté ""Leben""",1,Produits Laitiers,1.69,0.929,38,2026-02-25,3,Carrefour,Sousse
Yaourt dessert zgougou,1,Produits Laitiers,0.95,0.76,146,2026-02-28,6,Carrefour,Ariana
Préparation alimentaire fondu,1,Produits Laitiers,3.89,3.579,67,2026-03-03,9,Carrefour,Tunis
Nwaser,1,Produits Laitiers,5.5,2.2,110,2026-02-24,2,Carrefour,Sousse
Fromage Edam en boule,1,Produits Laitiers,51.9,51.9,61,2026-03-08,14,Carrefour,Ariana
Fromage Gruyère,1,Produits Laitiers,63.2,50.56,83,2026-03-02,8,Carrefour,Tunis
Fromage râpé mozzarella 100% lait,1,Produits Laitiers,43.9,40.388,61,2026-03-05,11,Carrefour,Sousse
Fromage brie de Tebourba,1,Produits Laitiers,61.9,24.76,75,2026-02-24,2,Carrefour,Ariana
Fromage sans sel,1,Produits Laitiers,43.5,23.925,20,2026-02-25,3,Carrefour,Tunis
Fromage maasdam Hollande,1,Produits Laitiers,59.8,55.016,107,2026-03-05,11,Carrefour,Sousse
Yaourt à boire chocolat Plaisir,1,Produits Laitiers,1.05,1.05,12,2026-03-06,12,Carrefour,Ariana
Préparation alimentaire à la mozzarella Pizzatella,1,Produits Laitiers,2.25,2.25,58,2026-03-06,12,Carrefour,Tunis
Préparation alimentaire à la mozzarella Pizzatella,1,Produits Laitiers,6.79,5.432,127,2026-02-28,6,Carrefour,Sousse
4 Fromages râpés Rap'cheez,1,Produits Laitiers,46.9,37.52,120,2026-03-02,8,Carrefour,Ariana
Fromage Gouda jaune,1,Produits Laitiers,4.39,4.39,40,2026-03-06,12,Carrefour,Tunis
Fromage râpé au gruyère,1,Produits Laitiers,6.68,4.542,83,2026-02-26,4,Carrefour,Sousse
Formage mozzarella,1,Produits Laitiers,6.65,2.66,92,2026-02-23,1,Carrefour,Ariana
Fromage Edam rouge,1,Produits Laitiers,4.92,4.92,130,2026-03-08,14,Carrefour,Tunis
Fromage sicilien affiné,1,Produits Laitiers,4.68,4.68,43,2026-03-07,13,Carrefour,Sousse
Fromage râpé à l'emmental,1,Produits Laitiers,37.2,29.76,74,2026-03-02,8,Carrefour,Ariana
Fromage Gruyère,1,Produits Laitiers,70.5,47.94,101,2026-02-26,4,Carrefour,Tunis
Fromage Chantale noire,1,Produits Laitiers,45.2,41.584,116,2026-03-05,11,Carrefour,Sousse
Fromage râpé au gruyère 100% lait,1,Produits Laitiers,59.8,55.016,96,2026-03-05,11,Carrefour,Ariana
Fromage salé Sicilien,1,Produits Laitiers,37.2,34.224,48,2026-03-04,10,Carrefour,Tunis
Fromage Edam en boule,1,Produits Laitiers,43.9,35.12,29,2026-03-02,8,Carrefour,Sousse
Yaourt à boire Natiyo tropical guarana,1,Produits Laitiers,0.94,0.376,145,2026-02-24,2,Carrefour,Ariana
Fromage gruyère,1,Produits Laitiers,55.9,55.9,65,2026-03-06,12,Carrefour,Tunis
Fromage blanc fondu Carré,1,Produits Laitiers,5.8,2.32,141,2026-02-23,1,Carrefour,Sousse
Fromage mozzarella,1,Produits Laitiers,43.5,40.02,47,2026-03-05,11,Carrefour,Ariana
Margarine tartine et cuisson,1,Produits Laitiers,2.09,2.09,146,2026-03-08,14,Carrefour,Tunis
Préparation alimentaire râpé,1,Produits Laitiers,9.78,9.78,17,2026-03-08,14,Carrefour,Sousse
Fromage fondu à tartiner,1,Produits Laitiers,14.59,5.836,64,2026-02-24,2,Carrefour,Tunis
Fromage Maasdam Jack Cheese,1,Produits Laitiers,71.5,71.5,68,2026-03-06,12,Carrefour,Sousse
Fromage mozzarella,1,Produits Laitiers,36.5,33.58,111,2026-03-05,11,Carrefour,Ariana
Fromage mozzarella,1,Produits Laitiers,46.5,25.575,124,2026-02-25,3,Carrefour,Tunis
Fromage Sardaigne blanc,1,Produits Laitiers,43.5,17.4,21,2026-02-24,2,Carrefour,Sousse
Ricotta traditionnelle,1,Produits Laitiers,3.4,3.4,20,2026-03-08,14,Carrefour,Ariana
Crème dessert vanille,1,Produits Laitiers,0.78,0.53,125,2026-02-27,5,Carrefour,Tunis
Crème dessert noisette,1,Produits Laitiers,0.78,0.78,37,2026-03-08,14,Carrefour,Sousse
Crème dessert chocolat,1,Produits Laitiers,0.78,0.718,25,2026-03-04,10,Carrefour,Ariana
Fromage fondu râpé à l'emmental,1,Produits Laitiers,15.99,15.99,28,2026-03-08,14,Carrefour,Tunis
Yaourt,1,Produits Laitiers,0.43,0.172,13,2026-02-23,1,Carrefour,Sousse
Fromage fondu râpé à l'emmental,1,Produits Laitiers,22.9,15.572,134,2026-02-27,5,Carrefour,Ariana
Mozzarella filone,1,Produits Laitiers,45.9,25.245,95,2026-02-25,3,Carrefour,Tunis
Fromage 100% mozzarella,1,Produits Laitiers,9.29,8.547,120,2026-03-03,9,Carrefour,Sousse
Margarine tartines et cuisson,1,Produits Laitiers,7.59,6.072,142,2026-03-01,7,Carrefour,Ariana
Crème dessert Dolce Duo chocolat noisette,1,Produits Laitiers,0.79,0.727,53,2026-03-05,11,Carrefour,Tunis
Fromage crème 100% emmental,1,Produits Laitiers,16.98,13.584,130,2026-03-01,7,Carrefour,Sousse
Fromage crème 100% cheddar,1,Produits Laitiers,16.98,6.792,17,2026-02-24,2,Carrefour,Ariana
Fromage crème 100% emmental,1,Produits Laitiers,9.28,9.28,13,2026-03-08,14,Carrefour,Tunis
Fromage crème 100% cheddar,1,Produits Laitiers,9.28,6.31,67,2026-02-26,4,Carrefour,Sousse
Fromage râpé fondant à l'emmental,1,Produits Laitiers,24.99,9.996,17,2026-02-23,1,Carrefour,Ariana
Fromage mozzarella 100 % lait,1,Produits Laitiers,42.9,34.32,99,2026-03-02,8,Carrefour,Tunis
Œufs omiva,1,Produits Laitiers,17.59,11.961,116,2026-02-26,4,Carrefour,Sousse
Œufs omiva,1,Produits Laitiers,10.43,4.172,126,2026-02-24,2,Carrefour,Ariana
Yaourt à boire maxi banane,1,Produits Laitiers,1.76,1.197,42,2026-02-27,5,Carrefour,Tunis
"Yaourt à boire Danup açaï, myrtille, grenade",1,Produits Laitiers,0.95,0.874,79,2026-03-05,11,Carrefour,Sousse
Yaourt à boire Danup ananas passion,1,Produits Laitiers,0.95,0.95,107,2026-03-07,13,Carrefour,Ariana
Fromage râpé  au cheddar LAND'OR,1,Produits Laitiers,33.2,18.26,105,2026-02-25,3,Carrefour,Tunis
Fromage edam,1,Produits Laitiers,51.9,28.545,12,2026-02-25,3,Carrefour,Sousse
Fromage à tartiner Tartare,1,Produits Laitiers,4.4,3.52,27,2026-03-01,7,Carrefour,Ariana
Gouda au pesto vert Gardeli,1,Produits Laitiers,140.5,95.54,124,2026-02-26,4,Carrefour,Tunis
Sidi Salem St Paulin,1,Produits Laitiers,57.5,31.625,17,2026-02-25,3,Carrefour,Sousse
Gouda à l'ail noir,1,Produits Laitiers,65.4,65.4,29,2026-03-07,13,Carrefour,Ariana
Fromage bleu Danablu,1,Produits Laitiers,116.775,64.226,89,2026-02-25,3,Carrefour,Tunis
Fromage Affumicato,1,Produits Laitiers,49.9,45.908,53,2026-03-04,10,Carrefour,Sousse
Emmental kaiser,1,Produits Laitiers,72.8,58.24,18,2026-02-28,6,Carrefour,Ariana
Crotin de chèvre frais,1,Produits Laitiers,6.1,5.612,14,2026-03-03,9,Carrefour,Tunis
Meule edam,1,Produits Laitiers,27.9,27.9,39,2026-03-06,12,Carrefour,Sousse
Comte,1,Produits Laitiers,155.5,124.4,139,2026-03-02,8,Carrefour,Ariana
Emmental français,1,Produits Laitiers,32.0,21.76,66,2026-02-26,4,Carrefour,Tunis
Gouda aux fines herbes,1,Produits Laitiers,64.5,64.5,103,2026-03-08,14,Carrefour,Sousse
Mimolette,1,Produits Laitiers,57.5,46.0,64,2026-03-02,8,Carrefour,Ariana
Morbier,1,Produits Laitiers,62.3,42.364,40,2026-02-26,4,Carrefour,Tunis
Saint Paulin,1,Produits Laitiers,57.3,31.515,51,2026-02-25,3,Carrefour,Sousse
Gouda pesto pignon,1,Produits Laitiers,76.5,76.5,124,2026-03-07,13,Carrefour,Ariana
Parmiggiano Reggiano,1,Produits Laitiers,211.5,169.2,117,2026-02-28,6,Carrefour,Tunis
Fromage campagne,1,Produits Laitiers,49.9,39.92,100,2026-02-28,6,Carrefour,Sousse
Fromage extra edam,1,Produits Laitiers,58.6,39.848,116,2026-02-27,5,Carrefour,Ariana
Tinaflor,1,Produits Laitiers,46.9,37.52,132,2026-03-02,8,Carrefour,Tunis
Provolone,1,Produits Laitiers,59.9,55.108,102,2026-03-04,10,Carrefour,Sousse
Gouda grand'or cumin,1,Produits Laitiers,110.9,102.028,108,2026-03-05,11,Carrefour,Tunis
Fromage aux piments rouges,1,Produits Laitiers,65.4,65.4,79,2026-03-07,13,Carrefour,Sousse
Ricotta meriah,1,Produits Laitiers,19.9,19.9,35,2026-03-06,12,Carrefour,Ariana
Sicilien demi sel meriah,1,Produits Laitiers,43.5,40.02,68,2026-03-05,11,Carrefour,Tunis
Fromage tomme fleurie,1,Produits Laitiers,62.9,50.32,71,2026-02-28,6,Carrefour,Sousse
Morbier,1,Produits Laitiers,61.5,41.82,55,2026-02-27,5,Carrefour,Ariana
Gouda old mill,1,Produits Laitiers,161.9,129.52,28,2026-03-02,8,Carrefour,Tunis
Fromage pâte molle Ma Buche,1,Produits Laitiers,51.9,51.9,119,2026-03-07,13,Carrefour,Sousse
Lait demi écrémé U.H.T,1,Produits Laitiers,1.35,0.743,149,2026-02-25,3,Carrefour,Ariana
Formage jaune Gouda,1,Produits Laitiers,55.9,55.9,35,2026-03-08,14,Carrefour,Tunis
Fromage rouge Edam,1,Produits Laitiers,55.9,38.012,37,2026-02-27,5,Carrefour,Sousse
Yaourt aux morceaux  d'ananas,1,Produits Laitiers,0.84,0.462,70,2026-02-25,3,Carrefour,Ariana
Yaourt à boire pomme vanille,1,Produits Laitiers,1.22,0.83,144,2026-02-27,5,Carrefour,Tunis
Yaourt à boire fraise,1,Produits Laitiers,1.22,0.83,98,2026-02-27,5,Carrefour,Sousse
Yaourt à boire céréales fruits,1,Produits Laitiers,1.22,1.22,98,2026-03-07,13,Carrefour,Ariana
Margarine tartine et cuisson,1,Produits Laitiers,9.99,3.996,11,2026-02-23,1,Carrefour,Tunis
Pointe de brie,1,Produits Laitiers,13.89,12.779,25,2026-03-03,9,Carrefour,Sousse
Mozzarella cerises,1,Produits Laitiers,12.39,4.956,51,2026-02-24,2,Carrefour,Ariana
Fromage fondu à tartiner,1,Produits Laitiers,9.79,7.832,60,2026-03-02,8,Carrefour,Tunis
Fromage camembert Palet Fou,1,Produits Laitiers,17.39,11.825,32,2026-02-26,4,Carrefour,Sousse
Fromage camembert Palet Fort,1,Produits Laitiers,17.39,17.39,58,2026-03-08,14,Carrefour,Ariana
Fromage camembert Palet Fin,1,Produits Laitiers,17.39,11.825,40,2026-02-26,4,Carrefour,Tunis
Fromage camembert Le Petit Campagnard,1,Produits Laitiers,9.99,3.996,77,2026-02-23,1,Carrefour,Sousse
Fromage à raclette,1,Produits Laitiers,6.89,6.89,119,2026-03-06,12,Carrefour,Ariana
Margarine tartines et cuisson,1,Produits Laitiers,4.19,1.676,64,2026-02-24,2,Carrefour,Tunis
Yaourt à boire aux céréales et fruits,1,Produits Laitiers,0.94,0.752,17,2026-02-28,6,Carrefour,Sousse
Emmental cœur de meule,1,Produits Laitiers,11.98,11.022,30,2026-03-03,9,Carrefour,Ariana
Fromage râpé à l'emmental,1,Produits Laitiers,14.41,7.926,13,2026-02-25,3,Carrefour,Tunis
Pack de yaourts aromatisés Mamzouj fraise & vanille,1,Produits Laitiers,3.35,2.278,22,2026-02-26,4,Carrefour,Sousse
Yaourt à boire bifi 0 % fruits des bois,1,Produits Laitiers,1.05,0.42,72,2026-02-23,1,Carrefour,Ariana
Yaourt à boire vanille TipTop,1,Produits Laitiers,1.55,1.24,26,2026-03-01,7,Carrefour,Tunis
Yaourt à boire fraise TipTop,1,Produits Laitiers,1.55,1.24,22,2026-02-28,6,Carrefour,Sousse
Œufs Ovita,1,Produits Laitiers,17.29,15.907,110,2026-03-03,9,Carrefour,Ariana
Œufs frais Oméga 3,1,Produits Laitiers,14.39,14.39,148,2026-03-06,12,Carrefour,Tunis
Œufs fermiers,1,Produits Laitiers,21.99,20.231,114,2026-03-03,9,Carrefour,Sousse
Œufs fermiers,1,Produits Laitiers,11.59,6.375,51,2026-02-25,3,Carrefour,Ariana
Yaourt brassé saveur vanille,1,Produits Laitiers,0.43,0.172,110,2026-02-24,2,Carrefour,Tunis
Yaourt brassé fraise,1,Produits Laitiers,0.43,0.292,45,2026-02-27,5,Carrefour,Ariana
Yaourt bif 0 % aux morceaux de fruits,1,Produits Laitiers,0.9,0.36,59,2026-02-24,2,Carrefour,Tunis
Margarines allégée,1,Produits Laitiers,2.39,2.39,81,2026-03-08,14,Carrefour,Sousse
Fromage Roquefort,1,Produits Laitiers,24.29,9.716,149,2026-02-24,2,Carrefour,Ariana
Les palets de chèvre aromatisés,1,Produits Laitiers,21.99,21.99,24,2026-03-08,14,Carrefour,Tunis
La Brique Tradition 31% MG,1,Produits Laitiers,20.39,16.312,19,2026-03-02,8,Carrefour,Sousse
Fromage camembert Tradition 45% MG,1,Produits Laitiers,18.69,17.195,147,2026-03-04,10,Carrefour,Ariana
Fromage camembert Carthago,1,Produits Laitiers,13.99,13.99,66,2026-03-07,13,Carrefour,Tunis
Fromage camembert Carthago,1,Produits Laitiers,11.59,11.59,130,2026-03-06,12,Carrefour,Sousse
Fromage camembert,1,Produits Laitiers,28.5,22.8,95,2026-02-28,6,Carrefour,Ariana
Fromage camembert Vieux Calife,1,Produits Laitiers,18.59,18.59,22,2026-03-07,13,Carrefour,Tunis
Fromage camembert Calife,1,Produits Laitiers,16.99,15.631,32,2026-03-04,10,Carrefour,Sousse
Fromage camembert National,1,Produits Laitiers,15.39,12.312,85,2026-02-28,6,Carrefour,Tunis
Fromage râpé au cheddar,1,Produits Laitiers,13.68,5.472,40,2026-02-23,1,Carrefour,Sousse
Fromage Goutta légère 8%,1,Produits Laitiers,3.19,2.169,127,2026-02-26,4,Carrefour,Ariana
Fromage camembert Tomme de Tebourba,1,Produits Laitiers,14.99,14.99,26,2026-03-07,13,Carrefour,Tunis
Œufs frais Oméga 3,1,Produits Laitiers,16.8,13.44,130,2026-03-02,8,Carrefour,Sousse
Yaourt nature sans sucre Mio,1,Produits Laitiers,0.95,0.95,30,2026-03-08,14,Carrefour,Ariana
Fromage fondu 100% emmental,1,Produits Laitiers,5.59,5.59,146,2026-03-07,13,Carrefour,Tunis
Frmage fondu 100% emmental,1,Produits Laitiers,7.88,3.152,137,2026-02-24,2,Carrefour,Sousse
Fromage fondu 100% emmental,1,Produits Laitiers,5.24,5.24,24,2026-03-08,14,Carrefour,Ariana
Yaourt saveur vanille Maxi,1,Produits Laitiers,1.76,0.704,145,2026-02-23,1,Carrefour,Tunis
Yaourt saveur fraise Maxi,1,Produits Laitiers,1.76,1.197,21,2026-02-26,4,Carrefour,Sousse
Yaourt brassé vanille Ptit'Top,1,Produits Laitiers,0.43,0.43,21,2026-03-08,14,Carrefour,Ariana
Yaourt brassé fraise Ptit'Top,1,Produits Laitiers,0.43,0.237,37,2026-02-25,3,Carrefour,Tunis
Yaourt brassé abricot Ptit'Top,1,Produits Laitiers,0.43,0.292,82,2026-02-27,5,Carrefour,Sousse
Œufs frais jaune jaune Adhayma,1,Produits Laitiers,13.44,12.365,41,2026-03-04,10,Carrefour,Ariana
Crème dessert noisette Dolce,1,Produits Laitiers,0.78,0.718,101,2026-03-03,9,Carrefour,Tunis
Fromage râpé à l'emmental,1,Produits Laitiers,5.96,5.483,129,2026-03-03,9,Carrefour,Sousse
Boisson lactée goût fraise Laitgo,1,Produits Laitiers,0.52,0.416,21,2026-03-02,8,Carrefour,Ariana
Boisson lactée goût chocolat Laitgo,1,Produits Laitiers,0.52,0.52,145,2026-03-08,14,Carrefour,Tunis
Lait écrémé 0% matière grasse U.H.T,1,Produits Laitiers,2.3,1.564,110,2026-02-26,4,Carrefour,Sousse
Pack de yaourts aromatisés fraise vanille,1,Produits Laitiers,5.29,5.29,90,2026-03-08,14,Carrefour,Ariana
Crème dessert chocolat Danette,1,Produits Laitiers,0.78,0.624,15,2026-03-02,8,Carrefour,Tunis
Fromage fondu à tartiner Milkana,1,Produits Laitiers,15.75,14.49,73,2026-03-03,9,Carrefour,Sousse
Fromage râpé fondu au gruyère,1,Produits Laitiers,35.38,32.55,69,2026-03-04,10,Carrefour,Ariana
Préparation alimentaire râpée,1,Produits Laitiers,1.05,0.42,29,2026-02-24,2,Carrefour,Tunis
Crème fouettée végétale,1,Produits Laitiers,18.99,17.471,22,2026-03-03,9,Carrefour,Sousse
Boisson lactée  vanille Délisso,1,Produits Laitiers,0.92,0.846,21,2026-03-05,11,Carrefour,Ariana
Lait demi-écrémé U.H.T,1,Produits Laitiers,1.35,0.918,122,2026-02-26,4,Carrefour,Tunis
Crème fraîche,1,Produits Laitiers,2.69,2.475,56,2026-03-04,10,Carrefour,Sousse
Crème fraîche,1,Produits Laitiers,5.39,4.312,142,2026-03-01,7,Carrefour,Ariana
Crème dessert Dolce zgougou,1,Produits Laitiers,0.9,0.828,81,2026-03-05,11,Carrefour,Ariana
Crème dessert Danette vanille,1,Produits Laitiers,0.78,0.78,107,2026-03-07,13,Carrefour,Tunis
Œufs frais Oméga 3,1,Produits Laitiers,4.39,2.414,111,2026-02-25,3,Carrefour,Sousse
Crème dessert Le Grand Dessert,1,Produits Laitiers,0.85,0.34,75,2026-02-24,2,Carrefour,Ariana
Fromage slice Light,1,Produits Laitiers,17.99,14.392,91,2026-03-02,8,Carrefour,Tunis
Fromage slice Dégustation,1,Produits Laitiers,19.99,7.996,60,2026-02-23,1,Carrefour,Sousse
Œufs frais Oméga 3,1,Produits Laitiers,7.99,6.392,142,2026-02-28,6,Carrefour,Ariana
Bûche de chèvre affinée,1,Produits Laitiers,26.9,14.795,43,2026-02-25,3,Carrefour,Tunis
Boisson lactée goût chocolat Wake up,1,Produits Laitiers,1.59,1.463,119,2026-03-04,10,Carrefour,Sousse
Margarines à l'huile d'olive,1,Produits Laitiers,3.05,1.22,148,2026-02-23,1,Carrefour,Ariana
Fromage à pâte pressée cuite Comté,1,Produits Laitiers,34.67,31.896,82,2026-03-04,10,Carrefour,Tunis
Fromage gruyère Le Dégustation,1,Produits Laitiers,27.53,25.328,114,2026-03-03,9,Carrefour,Sousse
Fromage blanc fondu Mon Carré,1,Produits Laitiers,5.98,2.392,101,2026-02-24,2,Carrefour,Ariana
Fromage Edam,1,Produits Laitiers,9.33,9.33,57,2026-03-07,13,Carrefour,Tunis
Fromage à l'emmental Croque',1,Produits Laitiers,2.6,1.43,41,2026-02-25,3,Carrefour,Sousse
Fromage râpé  Grana Padano,1,Produits Laitiers,15.99,15.99,45,2026-03-08,14,Carrefour,Ariana
Crème dessert Plaisir zgougou,1,Produits Laitiers,0.88,0.81,40,2026-03-05,11,Carrefour,Tunis
Crème dessert Dolce chocolat,1,Produits Laitiers,0.78,0.429,33,2026-02-25,3,Carrefour,Sousse
Mousse au chocolat Plaisir,1,Produits Laitiers,0.79,0.632,73,2026-02-28,6,Carrefour,Tunis
Flan dessert,1,Produits Laitiers,0.8,0.544,94,2026-02-26,4,Carrefour,Sousse
Yaourt nature,1,Produits Laitiers,0.55,0.22,123,2026-02-24,2,Carrefour,Ariana
Œufs frais jaune orange+,1,Produits Laitiers,14.99,5.996,30,2026-02-23,1,Carrefour,Tunis
Pack de yaourts à boire Danup vanille,1,Produits Laitiers,5.65,5.198,113,2026-03-05,11,Carrefour,Sousse
Pack de yaourts à boire Danup fraise,1,Produits Laitiers,5.65,4.52,139,2026-02-28,6,Carrefour,Ariana
Pack de fromages frais Danino nature sucré,1,Produits Laitiers,3.42,3.42,111,2026-03-08,14,Carrefour,Tunis
Boisson lactée pêche abricot Vitalio,1,Produits Laitiers,0.99,0.911,109,2026-03-03,9,Carrefour,Sousse
Crème fouettée pâtisserie et cuisine,1,Produits Laitiers,44.59,41.023,40,2026-03-03,9,Carrefour,Ariana
Beurre extra fin,1,Produits Laitiers,3.89,3.89,131,2026-03-06,12,Carrefour,Tunis
Yaourt à boire Danup fraise,1,Produits Laitiers,0.95,0.646,98,2026-02-26,4,Carrefour,Sousse
Yaourt aromatisé Activia aux morceaux de pêche,1,Produits Laitiers,0.9,0.72,104,2026-03-02,8,Carrefour,Ariana
Lait demi-écrémé U.H.T,1,Produits Laitiers,0.93,0.512,118,2026-02-25,3,Carrefour,Tunis
Fromage râpé 100%  Emmental,1,Produits Laitiers,6.99,6.431,91,2026-03-03,9,Carrefour,Sousse
Fromage blanc fondu Mon Carré,1,Produits Laitiers,10.66,7.249,107,2026-02-26,4,Carrefour,Ariana
Fromage à raclette,1,Produits Laitiers,39.99,36.791,38,2026-03-03,9,Carrefour,Tunis
Fromage et biscuits croustillants Goûter,1,Produits Laitiers,3.26,1.304,102,2026-02-24,2,Carrefour,Sousse
Fromage râpé fondant à l'emmental,1,Produits Laitiers,13.89,13.89,85,2026-03-08,14,Carrefour,Ariana
Fromage camembert,1,Produits Laitiers,25.49,14.02,52,2026-02-25,3,Carrefour,Tunis
Fromage l'Emmental français en portion,1,Produits Laitiers,29.74,20.223,112,2026-02-27,5,Carrefour,Sousse
Fromage Mascarpone,1,Produits Laitiers,19.99,7.996,77,2026-02-23,1,Carrefour,Ariana
Pointe de Brie,1,Produits Laitiers,21.41,21.41,98,2026-03-07,13,Carrefour,Tunis
Fromage camembert au lait,1,Produits Laitiers,16.49,6.596,102,2026-02-23,1,Carrefour,Sousse
Fromage râpé Rap'cheese 100% lait,1,Produits Laitiers,49.9,19.96,11,2026-02-24,2,Carrefour,Ariana
Œufs fermiers frais rustiques,1,Produits Laitiers,10.5,8.4,89,2026-03-01,7,Carrefour,Tunis
Œufs fermiers frais rustiques,1,Produits Laitiers,6.4,4.352,25,2026-02-26,4,Carrefour,Sousse
Fromage fondu à tartiner,1,Produits Laitiers,9.59,8.823,90,2026-03-03,9,Carrefour,Ariana
Préparation alimentaire fondu,1,Produits Laitiers,5.4,4.968,27,2026-03-04,10,Carrefour,Tunis
Fromage frais à tartiner Milkana Tarti'frais,1,Produits Laitiers,5.29,4.867,64,2026-03-03,9,Carrefour,Sousse
Fromage frais à tartiner Milkana Tarti'frais,1,Produits Laitiers,3.05,2.074,78,2026-02-27,5,Carrefour,Ariana
Pack de yaourts aromatisés aux fruits & morceaux de pêche,1,Produits Laitiers,6.59,6.063,48,2026-03-03,9,Carrefour,Tunis
Fromage râpé Mix Di Fiore,1,Produits Laitiers,11.33,7.704,104,2026-02-26,4,Carrefour,Sousse
Fromage Goutta du Nord,1,Produits Laitiers,6.39,6.39,121,2026-03-07,13,Carrefour,Ariana
Yaourt panaché,1,Produits Laitiers,0.74,0.74,62,2026-03-07,13,Carrefour,Tunis
Fromage fondu spécial hamburger,1,Produits Laitiers,4.19,1.676,66,2026-02-23,1,Carrefour,Sousse
Yaourt aromatisé aux fruits avec morceaux de pêches,1,Produits Laitiers,0.84,0.462,145,2026-02-25,3,Carrefour,Ariana
Crème dessert Danette Liégeois chocolat,1,Produits Laitiers,0.84,0.571,24,2026-02-27,5,Carrefour,Tunis
Boisson lactée pêche abricot Nati,1,Produits Laitiers,0.95,0.874,69,2026-03-05,11,Carrefour,Sousse
Fromage ricotta à tartiner,1,Produits Laitiers,5.58,2.232,133,2026-02-23,1,Carrefour,Ariana
Yaourt à boire fraise,1,Produits Laitiers,0.74,0.681,27,2026-03-03,9,Carrefour,Tunis
Préparation alimentaire fondu,1,Produits Laitiers,1.52,0.836,90,2026-02-25,3,Carrefour,Sousse
Préparation alimentaire râpée,1,Produits Laitiers,12.49,4.996,82,2026-02-24,2,Carrefour,Ariana
Yaourt à boire Natiyo vanille,1,Produits Laitiers,2.05,2.05,14,2026-03-06,12,Carrefour,Tunis
Yaourt à boire Natiyo fraise,1,Produits Laitiers,2.05,2.05,35,2026-03-06,12,Carrefour,Sousse
Fromage râpé au gruyère,1,Produits Laitiers,4.84,2.662,18,2026-02-25,3,Carrefour,Ariana
Œufs frais good morning,1,Produits Laitiers,14.4,13.248,24,2026-03-05,11,Carrefour,Tunis
"Lait fermenté ""Leben""",1,Produits Laitiers,1.59,1.59,82,2026-03-08,14,Carrefour,Sousse
Yaourt à boire Natiyo vanille,1,Produits Laitiers,0.94,0.376,90,2026-02-23,1,Carrefour,Ariana
Margarine riche en Omega 3,1,Produits Laitiers,2.88,2.65,67,2026-03-03,9,Carrefour,Tunis
Pack de crèmes desserts Dolce chocolat et noisettes,1,Produits Laitiers,6.09,4.872,130,2026-03-02,8,Carrefour,Sousse
Fromage Goutta du Nord,1,Produits Laitiers,4.56,3.648,39,2026-03-02,8,Carrefour,Tunis
Crème dessert flan caramel  Danette,1,Produits Laitiers,0.8,0.64,13,2026-03-01,7,Carrefour,Sousse
Fromage fondu au cheddar,1,Produits Laitiers,7.99,7.351,134,2026-03-04,10,Carrefour,Ariana
Fromage fondu à l'emmental Croque',1,Produits Laitiers,7.99,5.433,80,2026-02-27,5,Carrefour,Tunis
Pack de crèmes desserts Dolce Liégeois chocolat Suisse,1,Produits Laitiers,6.09,2.436,124,2026-02-24,2,Carrefour,Sousse
Préparation alimentaire fondu,1,Produits Laitiers,4.08,2.244,72,2026-02-25,3,Carrefour,Ariana
Pack boissons lactées pêche abricot Danao,1,Produits Laitiers,5.95,5.95,60,2026-03-08,14,Carrefour,Tunis
Œufs frais adhayma EL BRIKA,1,Produits Laitiers,13.35,10.68,109,2026-03-01,7,Carrefour,Sousse
Fromage à tartiner Light,1,Produits Laitiers,3.92,3.92,77,2026-03-08,14,Carrefour,Ariana
